flight_id,ArrivalTerminal,baggageID,boardGate,checkinTable,DepartureTerminal,flight_arr_actual_date,flight_arr_actual_full,flight_arr_actual_time,flight_arr_actual_UTC,flight_arr_estimated_date,flight_arr_estimated_full,flight_arr_estimated_time,flight_arr_estimated_UTC,flight_arr_scheduled_date,flight_arr_scheduled_full,flight_arr_scheduled_time,flight_arr_scheduled_UTC,flight_dep_actual_date,flight_dep_actual_full,flight_dep_actual_time,flight_dep_actual_UTC,flight_dep_estimated_date,flight_dep_estimated_full,flight_dep_estimated_time,flight_dep_estimated_UTC,flight_dep_scheduled_date,flight_dep_scheduled_full,flight_dep_scheduled_time,flight_dep_scheduled_UTC,flight_map_flag,flightArr,flightCarrier,flightDate,flightDep,flightNumber,flightStatus,flightTDOWN_date,flightTDOWN_full,flightTDOWN_time,flightTDOWN_UTC,flightTKOFF_date,flightTKOFF_full,flightTKOFF_time,flightTKOFF_UTC,lastUpdatedCache,prev_arrivalstation,prev_ata,prev_atd,prev_carrierCode,prev_departurestation,prev_eta,prev_etd,prev_flightnumber,prev_legcode,prev_sta,prev_std,recordLocator,rego,utcFlightArrival,utcFlightDepart
AK6090_2025-06-09_BKI_SBW,""" """,,A12,D01-D16,""" """,2025-06-02,2025-06-02 07:05:00,7:05 AM,2025-06-01 23:05:00,null,null,null,null,2025-06-02,2025-06-02 07:10:00,7:10 AM,2025-06-01 23:10:00,2025-06-02,2025-06-02 05:48:00,5:48 AM,2025-06-01 21:48:00,null,null,null,null,2025-06-02,2025-06-02 06:00:00,6:00 AM,2025-06-01 22:00:00,False,SBW,AK,2025-06-01,BKI,"""AK 6090 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 02:51:13,"""   """,null,null,"""  ""","""   """,null,null,"""     ""","""  """,null,null,null,9M-RAC,2025-06-01 11:10:00,2025-06-01 22:00:00
AK6173_2025-01-24_AOR_JHB,""" """,,1,9-10,""" """,2025-06-01,2025-06-01 22:54:00,10:54 PM,2025-06-01 14:54:00,null,null,null,null,2025-06-01,2025-06-01 22:50:00,10:50 PM,2025-06-01 14:50:00,2025-06-01,2025-06-01 21:46:00,9:46 PM,2025-06-01 13:46:00,null,null,null,null,2025-06-01,2025-06-01 21:35:00,9:35 PM,2025-06-01 13:35:00,False,JHB,AK,2025-06-01,AOR,"""AK 6173 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 17:51:17,AOR,2025-06-01T13:17:00,2025-06-01T12:06:00,AK,JHB,2025-06-01T13:20:00,2025-06-01T12:10:00,"""6172 ""","""  """,2025-06-01T13:05:00,2025-06-01T11:50:00,null,9M-AGM,2025-06-01 02:50:00,2025-06-01 13:35:00
AK6354_2025-07-07_KCH_BKI,1,D,8,,""" """,2025-06-01,2025-06-01 14:55:00,2:55 PM,2025-06-01 06:55:00,null,null,null,null,2025-06-01,2025-06-01 15:10:00,3:10 PM,2025-06-01 07:10:00,2025-06-01,2025-06-01 13:33:00,1:33 PM,2025-06-01 05:33:00,null,null,null,null,2025-06-01,2025-06-01 13:45:00,1:45 PM,2025-06-01 05:45:00,False,BKI,AK,2025-06-01,KCH,"""AK 6354 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 07:01:10,KCH,2025-06-01T04:56:00,2025-06-01T03:38:00,AK,SIN,2025-06-01T05:04:00,null,"""1776 ""","""  """,2025-06-01T05:15:00,2025-06-01T03:45:00,null,9M-AQF,2025-06-01 07:10:00,2025-06-01 05:45:00
AK385_2025-03-14_CGK_KUL,2,9,F3,91-96,2,2025-06-01,2025-06-01 18:29:00,6:29 PM,2025-06-01 10:29:00,null,null,null,null,2025-06-01,2025-06-01 18:15:00,6:15 PM,2025-06-01 10:15:00,2025-06-01,2025-06-01 15:07:00,3:07 PM,2025-06-01 08:07:00,null,null,null,null,2025-06-01,2025-06-01 15:10:00,3:10 PM,2025-06-01 08:10:00,False,KUL,AK,2025-06-01,CGK,"""AK 385  """,Landed,null,null,null,null,null,null,null,null,2025-06-01 13:51:12,CGK,2025-06-01T07:21:00,2025-06-01T05:19:00,AK,KUL,2025-06-01T07:26:00,null,"""384  ""","""  """,2025-06-01T07:25:00,2025-06-01T05:15:00,null,9M-AHZ,2025-06-01 10:15:00,2025-06-01 08:10:00
AK6082_2026-03-14_JHB_IPH,""" """,,G5,17-24,""" """,2025-06-04,2025-06-04 16:14:00,4:14 PM,2025-06-04 08:14:00,null,null,null,null,2025-06-04,2025-06-04 16:25:00,4:25 PM,2025-06-04 08:25:00,2025-06-04,2025-06-04 15:08:00,3:08 PM,2025-06-04 07:08:00,null,null,null,null,2025-06-04,2025-06-04 15:25:00,3:25 PM,2025-06-04 07:25:00,False,IPH,AK,2025-06-04,JHB,"""AK 6082 """,Landed,null,null,null,null,null,null,null,null,2025-06-04 08:41:16,JHB,2025-06-04T06:05:00,2025-06-04T05:10:00,AK,IPH,2025-06-04T06:08:00,null,"""6085 ""","""  """,2025-06-04T06:15:00,2025-06-04T05:20:00,null,9M-AGU,2025-06-04 08:25:00,2025-06-04 07:25:00
AK9049_2025-01-26_BTU_KUL,2,3,,7-10,""" """,2025-06-02,2025-06-02 03:39:00,3:39 AM,2025-06-01 19:39:00,null,null,null,null,2025-06-02,2025-06-02 03:35:00,3:35 AM,2025-06-01 19:35:00,2025-06-02,2025-06-02 01:35:00,1:35 AM,2025-06-01 17:35:00,null,null,null,null,2025-06-02,2025-06-02 01:25:00,1:25 AM,2025-06-01 17:25:00,False,KUL,AK,2025-06-01,BTU,"""AK 9049 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 19:51:18,"""   """,null,null,"""  ""","""   """,null,null,"""     ""","""  """,null,null,null,9M-RAU,2025-06-01 07:35:00,2025-06-01 17:25:00
AK6258_2026-02-25_BKI_TWU,""" """,B,A13,D01-D16,1,2025-06-01,2025-06-01 18:13:00,6:13 PM,2025-06-01 10:13:00,null,null,null,null,2025-06-01,2025-06-01 17:50:00,5:50 PM,2025-06-01 09:50:00,2025-06-01,2025-06-01 17:19:00,5:19 PM,2025-06-01 09:19:00,null,null,null,null,2025-06-01,2025-06-01 17:00:00,5:00 PM,2025-06-01 09:00:00,False,TWU,AK,2025-06-01,BKI,"""AK 6258 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 10:21:17,BKI,2025-06-01T08:47:00,2025-06-01T08:07:00,AK,SDK,2025-06-01T08:49:00,2025-06-01T08:20:00,"""6497 ""","""  """,2025-06-01T08:05:00,2025-06-01T07:20:00,null,9M-RAG,2025-06-01 09:50:00,2025-06-01 09:00:00
AK5740_2025-12-09_KUL_TWU,""" """,,,,2,null,null,null,null,2025-06-01,2025-06-01 13:02:00,1:02 PM,2025-06-01 05:02:00,2025-06-01,2025-06-01 13:10:00,1:10 PM,2025-06-01 05:10:00,null,null,null,null,null,null,null,null,2025-06-01,2025-06-01 10:15:00,10:15 AM,2025-06-01 02:15:00,False,TWU,AK,2025-06-01,KUL,"""AK 5740 """,On Time,null,null,null,null,null,null,null,null,2025-05-31 20:51:09,"""   """,null,null,"""  ""","""   """,null,null,"""     ""","""  """,null,null,null,9M-AGV,2025-06-01 05:10:00,2025-06-01 02:15:00
AK396_2025-05-14_KNO_KUL,2,5,,B,""" """,2025-06-01,2025-06-01 16:16:00,4:16 PM,2025-06-01 08:16:00,null,null,null,null,2025-06-01,2025-06-01 16:15:00,4:15 PM,2025-06-01 08:15:00,2025-06-01,2025-06-01 14:13:00,2:13 PM,2025-06-01 07:13:00,null,null,null,null,2025-06-01,2025-06-01 14:10:00,2:10 PM,2025-06-01 07:10:00,False,KUL,AK,2025-06-01,KNO,"""AK 396  """,Landed,null,null,null,null,null,null,null,null,2025-06-01 09:31:19,KNO,2025-06-01T06:40:00,2025-06-01T05:33:00,AK,KUL,2025-06-01T06:37:00,null,"""397  ""","""  """,2025-06-01T06:45:00,2025-06-01T05:40:00,null,9M-RAJ,2025-06-01 08:15:00,2025-06-01 07:10:00
AK169_2025-01-27_NNG_KUL,2,9,5,A,2,2025-06-01,2025-06-01 21:36:00,9:36 PM,2025-06-01 13:36:00,null,null,null,null,2025-06-01,2025-06-01 21:15:00,9:15 PM,2025-06-01 13:15:00,2025-06-01,2025-06-01 17:49:00,5:49 PM,2025-06-01 09:49:00,null,null,null,null,2025-06-01,2025-06-01 17:30:00,5:30 PM,2025-06-01 09:30:00,False,KUL,AK,2025-06-01,NNG,"""AK 169  """,Landed,null,null,null,null,null,null,null,null,2025-06-01 14:01:12,NNG,2025-06-01T09:03:00,2025-06-01T05:33:00,AK,KUL,2025-06-01T09:09:00,null,"""168  ""","""  """,2025-06-01T08:45:00,2025-06-01T05:10:00,null,9M-RAK,2025-06-01 01:15:00,2025-06-01 09:30:00
AK5106_2025-10-16_KUL_BKI,1,D,J5,"""S,T""",2,null,null,null,null,2025-06-02,2025-06-02 10:30:00,10:30 AM,2025-06-02 02:30:00,2025-06-02,2025-06-02 10:30:00,10:30 AM,2025-06-02 02:30:00,2025-06-02,2025-06-02 07:59:00,7:59 AM,2025-06-01 23:59:00,null,null,null,null,2025-06-02,2025-06-02 08:00:00,8:00 AM,2025-06-02 00:00:00,False,BKI,AK,2025-06-02,KUL,"""AK 5106 """,Departed On Time,null,null,null,null,null,null,null,null,2025-06-02 01:21:09,"""   """,null,null,"""  ""","""   """,null,null,"""     ""","""  """,null,null,null,9M-RAE,2025-06-02 02:30:00,2025-06-02 00:00:00
AK386_2025-08-31_KUL_CGK,2,11,L8,"""U,V,W,X,Y""",2,null,null,null,null,2025-06-02,2025-06-02 23:51:00,11:51 PM,2025-06-02 16:51:00,2025-06-02,2025-06-02 20:00:00,8:00 PM,2025-06-02 13:00:00,2025-06-02,2025-06-02 22:45:00,10:45 PM,2025-06-02 14:45:00,null,null,null,null,2025-06-02,2025-06-02 18:35:00,6:35 PM,2025-06-02 10:35:00,False,CGK,AK,2025-06-02,KUL,"""AK 386  """,Departed,null,null,null,null,null,null,null,null,2025-06-02 15:51:11,KUL,2025-06-02T13:54:00,2025-06-02T10:29:00,AK,NNG,2025-06-02T14:00:00,null,"""169  ""","""  """,2025-06-02T13:10:00,2025-06-02T09:30:00,null,9M-AHL,2025-06-02 01:00:00,2025-06-02 10:35:00
AK1394_2025-02-14_JHB_CAN,1,3,2PLB,17-24,""" """,2025-06-02,2025-06-02 01:37:00,1:37 AM,2025-06-01 17:37:00,null,null,null,null,2025-06-02,2025-06-02 02:00:00,2:00 AM,2025-06-01 18:00:00,2025-06-01,2025-06-01 21:40:00,9:40 PM,2025-06-01 13:40:00,null,null,null,null,2025-06-01,2025-06-01 22:00:00,10:00 PM,2025-06-01 14:00:00,False,CAN,AK,2025-06-01,JHB,"""AK 1394 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 19:11:18,JHB,2025-06-01T09:40:00,2025-06-01T08:44:00,AK,IPH,2025-06-01T09:41:00,null,"""6085 ""","""  """,2025-06-01T09:50:00,2025-06-01T08:55:00,null,9M-AGU,2025-06-01 06:00:00,2025-06-01 14:00:00
AK5323_2025-02-08_BKI_PEN,""" """,F,A12,D01-D16,""" """,2025-06-03,2025-06-03 09:46:00,9:46 AM,2025-06-03 01:46:00,null,null,null,null,2025-06-03,2025-06-03 09:50:00,9:50 AM,2025-06-03 01:50:00,2025-06-03,2025-06-03 07:01:00,7:01 AM,2025-06-02 23:01:00,null,null,null,null,2025-06-03,2025-06-03 07:10:00,7:10 AM,2025-06-02 23:10:00,False,PEN,AK,2025-06-02,BKI,"""AK 5323 """,Landed,null,null,null,null,null,null,null,null,2025-06-03 02:11:13,"""   """,null,null,"""  ""","""   """,null,null,"""     ""","""  """,null,null,null,9M-RAA,2025-06-03 01:50:00,2025-06-02 23:10:00
AK33_2024-11-05,,,P21,"""U,V,W,X,Y""",,2025-06-01,2025-06-01 23:33:00,11:33 PM,2025-06-01 18:03:00,null,null,null,null,2025-06-01,2025-06-01 23:25:00,11:25 PM,2025-06-01 17:55:00,2025-06-01,2025-06-01 21:47:00,9:47 PM,2025-06-01 13:47:00,null,null,null,null,2025-06-01,2025-06-01 21:55:00,9:55 PM,2025-06-01 13:55:00,False,CCJ,AK,2025-06-01,KUL,"""AK 33   """,LANDED,null,null,null,null,null,null,null,null,2025-06-01 18:11:14,KUL,2025-06-01T09:10:00,2025-06-01T07:44:00,AK,LGK,2025-06-01T09:09:00,null,"""6329 ""","""  """,2025-06-01T07:45:00,2025-06-01T06:35:00,null,9M-AGJ,2025-06-01 05:55:00,2025-06-01 13:55:00
AK380_2024-12-23,2,13,L5,"""U,V,W,X,Y""",2,2025-06-02,2025-06-02 08:12:00,8:12 AM,2025-06-02 01:12:00,null,null,null,null,2025-06-02,2025-06-02 08:05:00,8:05 AM,2025-06-02 01:05:00,2025-06-02,2025-06-02 07:02:00,7:02 AM,2025-06-01 23:02:00,null,null,null,null,2025-06-02,2025-06-02 07:00:00,7:00 AM,2025-06-01 23:00:00,False,CGK,AK,2025-06-01,KUL,"""AK 380  """,Landed,null,null,null,null,null,null,null,null,2025-06-02 02:51:11,"""   """,null,null,"""  ""","""   """,null,null,"""     ""","""  """,null,null,null,9M-AJD,2025-06-02 01:05:00,2025-06-01 23:00:00
AK583_2025-04-03_MNL_KUL,2,,C1,C01-C07,3,null,null,null,null,2025-06-02,2025-06-02 18:17:00,6:17 PM,2025-06-02 10:17:00,2025-06-02,2025-06-02 17:15:00,5:15 PM,2025-06-02 09:15:00,2025-06-02,2025-06-02 14:25:00,2:25 PM,2025-06-02 06:25:00,null,null,null,null,2025-06-02,2025-06-02 13:15:00,1:15 PM,2025-06-02 05:15:00,False,KUL,AK,2025-06-02,MNL,"""AK 583  """,Departed,null,null,null,null,null,null,null,null,2025-06-02 07:01:16,MNL,2025-06-02T05:39:00,2025-06-02T01:39:00,AK,KUL,2025-06-02T05:34:00,null,"""582  ""","""  """,2025-06-02T04:15:00,2025-06-02T00:10:00,null,9M-DAE,2025-06-02 09:15:00,2025-06-02 05:15:00
AK5138_2026-03-16_KUL_BKI,1,D,J5,"""S,T""",2,null,null,null,null,2025-06-02,2025-06-02 18:45:00,6:45 PM,2025-06-02 10:45:00,2025-06-02,2025-06-02 15:35:00,3:35 PM,2025-06-02 07:35:00,2025-06-02,2025-06-02 16:10:00,4:10 PM,2025-06-02 08:10:00,null,null,null,null,2025-06-02,2025-06-02 13:00:00,1:00 PM,2025-06-02 05:00:00,False,BKI,AK,2025-06-02,KUL,"""AK 5138 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 10:51:19,"""   """,null,null,"""  ""","""   """,null,null,"""     ""","""  """,null,null,null,9M-AGI,2025-06-02 07:35:00,2025-06-02 05:00:00
AK5111_2026-01-02_BKI_KUL,2,1,A3,D01-D16,1,2025-06-03,2025-06-03 11:13:00,11:13 AM,2025-06-03 03:13:00,null,null,null,null,2025-06-03,2025-06-03 10:25:00,10:25 AM,2025-06-03 02:25:00,2025-06-03,2025-06-03 08:46:00,8:46 AM,2025-06-03 00:46:00,null,null,null,null,2025-06-03,2025-06-03 07:50:00,7:50 AM,2025-06-02 23:50:00,False,KUL,AK,2025-06-02,BKI,"""AK 5111 """,Landed,null,null,null,null,null,null,null,null,2025-06-03 03:31:22,BKI,2025-06-02T21:38:00,2025-06-02T16:23:00,AK,PKX,2025-06-02T21:50:00,null,"""1561 ""","""  """,2025-06-02T21:35:00,2025-06-02T16:15:00,null,9M-RAP,2025-06-03 02:25:00,2025-06-02 23:50:00
AK823_2025-04-22_HKT_KUL,2,,,,""" """,2025-06-01,2025-06-01 18:03:00,6:03 PM,2025-06-01 10:03:00,null,null,null,null,2025-06-01,2025-06-01 18:00:00,6:00 PM,2025-06-01 10:00:00,2025-06-01,2025-06-01 15:30:00,3:30 PM,2025-06-01 08:30:00,null,null,null,null,2025-06-01,2025-06-01 15:30:00,3:30 PM,2025-06-01 08:30:00,False,KUL,AK,2025-06-01,HKT,"""AK 823  """,Landed,null,null,null,null,null,null,null,null,2025-06-01 10:11:14,HKT,2025-06-01T07:56:00,2025-06-01T06:28:00,AK,KUL,2025-06-01T07:59:00,null,"""822  ""","""  """,2025-06-01T07:55:00,2025-06-01T06:30:00,null,9M-RAC,2025-06-01 10:00:00,2025-06-01 08:30:00
AK5221_2025-01-29_KCH_KUL,2,1,6,,""" """,2025-06-01,2025-06-01 18:03:00,6:03 PM,2025-06-01 10:03:00,null,null,null,null,2025-06-01,2025-06-01 18:10:00,6:10 PM,2025-06-01 10:10:00,2025-06-01,2025-06-01 16:20:00,4:20 PM,2025-06-01 08:20:00,null,null,null,null,2025-06-01,2025-06-01 16:25:00,4:25 PM,2025-06-01 08:25:00,False,KUL,AK,2025-06-01,KCH,"""AK 5221 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 12:51:12,KCH,2025-06-01T07:41:00,2025-06-01T05:39:00,AK,PEN,2025-06-01T07:39:00,null,"""5432 ""","""  """,2025-06-01T07:55:00,2025-06-01T05:55:00,null,9M-AQM,2025-06-01 10:10:00,2025-06-01 08:25:00
AK6145_2024-11-15,,3,A1A,24-36,,2025-06-02,2025-06-02 07:28:00,7:28 AM,2025-06-01 23:28:00,null,null,null,null,2025-06-02,2025-06-02 07:40:00,7:40 AM,2025-06-01 23:40:00,2025-06-02,2025-06-02 06:25:00,6:25 AM,2025-06-01 22:25:00,null,null,null,null,2025-06-02,2025-06-02 06:35:00,6:35 AM,2025-06-01 22:35:00,False,KUL,AK,2025-06-01,PEN,"""AK 6145 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 00:31:11,"""   """,null,null,"""  ""","""   """,null,null,"""     ""","""  """,null,null,null,9M-AFV,2025-06-01 11:40:00,2025-06-01 22:35:00
AK6331_2026-02-08_KUL_LGK,""" """,2,K4,"""S,T""",2,2025-06-02,2025-06-02 16:40:00,4:40 PM,2025-06-02 08:40:00,null,null,null,null,2025-06-02,2025-06-02 16:10:00,4:10 PM,2025-06-02 08:10:00,2025-06-02,2025-06-02 15:41:00,3:41 PM,2025-06-02 07:41:00,null,null,null,null,2025-06-02,2025-06-02 15:05:00,3:05 PM,2025-06-02 07:05:00,False,LGK,AK,2025-06-02,KUL,"""AK 6331 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 09:01:10,KUL,2025-06-02T07:12:00,2025-06-02T05:41:00,AK,KBV,2025-06-02T07:14:00,2025-06-02T05:35:00,"""867  ""","""  """,2025-06-02T06:45:00,2025-06-02T05:20:00,null,9M-AGN,2025-06-02 08:10:00,2025-06-02 07:05:00
AK711_2025-01-16_KUL_SIN,4,6,L20,"""U,V,W,X,Y""",2,2025-06-02,2025-06-02 13:43:00,1:43 PM,2025-06-02 05:43:00,null,null,null,null,2025-06-02,2025-06-02 13:40:00,1:40 PM,2025-06-02 05:40:00,2025-06-02,2025-06-02 12:32:00,12:32 PM,2025-06-02 04:32:00,null,null,null,null,2025-06-02,2025-06-02 12:30:00,12:30 PM,2025-06-02 04:30:00,False,SIN,AK,2025-06-02,KUL,"""AK 711  """,Landed,null,null,null,null,null,null,null,null,2025-06-02 06:11:13,KUL,2025-06-02T03:58:00,2025-06-02T02:57:00,AK,PEN,2025-06-02T03:55:00,null,"""6119 ""","""  """,2025-06-02T04:00:00,2025-06-02T03:00:00,null,9M-AQO,2025-06-02 05:40:00,2025-06-02 04:30:00
AK74_2024-12-19,""" """,,P1,"""U,V,W,X,Y""",2,2025-06-01,2025-06-01 10:06:00,10:06 AM,2025-06-01 05:06:00,null,null,null,null,2025-06-01,2025-06-01 09:55:00,9:55 AM,2025-06-01 04:55:00,2025-06-01,2025-06-01 08:58:00,8:58 AM,2025-06-01 00:58:00,null,null,null,null,2025-06-01,2025-06-01 08:40:00,8:40 AM,2025-06-01 00:40:00,False,MLE,AK,2025-06-01,KUL,"""AK 74   """,Landed,null,null,null,null,null,null,null,null,2025-06-01 05:11:14,KUL,2025-06-01T00:04:00,2025-05-31T19:38:00,AK,TRV,2025-06-01T00:03:00,2025-05-31T19:35:00,"""8    ""","""  """,2025-05-31T23:05:00,2025-05-31T18:55:00,null,9M-AGV,2025-06-01 04:55:00,2025-06-01 00:40:00
AK6267_2024-12-22,1,,4,6-9,""" """,2025-06-01,2025-06-01 15:50:00,3:50 PM,2025-06-01 07:50:00,null,null,null,null,2025-06-01,2025-06-01 14:40:00,2:40 PM,2025-06-01 06:40:00,2025-06-01,2025-06-01 14:58:00,2:58 PM,2025-06-01 06:58:00,null,null,null,null,2025-06-01,2025-06-01 13:50:00,1:50 PM,2025-06-01 05:50:00,False,BKI,AK,2025-06-01,TWU,"""AK 6267 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 07:51:13,TWU,2025-06-01T06:15:00,2025-06-01T05:24:00,AK,BKI,2025-06-01T06:21:00,null,"""6266 ""","""  """,2025-06-01T05:25:00,2025-06-01T04:35:00,null,9M-RAA,2025-06-01 06:40:00,2025-06-01 05:50:00
AK6123_2025-10-14_PEN_KUL,2,1,B3,24-36,""" """,2025-06-01,2025-06-01 08:52:00,8:52 AM,2025-06-01 00:52:00,null,null,null,null,2025-06-01,2025-06-01 09:10:00,9:10 AM,2025-06-01 01:10:00,2025-06-01,2025-06-01 07:54:00,7:54 AM,2025-05-31 23:54:00,null,null,null,null,2025-06-01,2025-06-01 08:10:00,8:10 AM,2025-06-01 00:10:00,False,KUL,AK,2025-06-01,PEN,"""AK 6123 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 05:51:15,PEN,2025-05-31T23:26:00,2025-05-31T22:34:00,AK,KUL,2025-05-31T23:24:00,null,"""6124 ""","""  """,2025-05-31T23:40:00,2025-05-31T22:40:00,null,9M-RCB,2025-06-01 01:10:00,2025-06-01 00:10:00
AK5302_2025-06-03_JHB_BKI,1,,,17-24,""" """,2025-06-02,2025-06-02 12:26:00,12:26 PM,2025-06-02 04:26:00,null,null,null,null,2025-06-02,2025-06-02 12:30:00,12:30 PM,2025-06-02 04:30:00,2025-06-02,2025-06-02 10:09:00,10:09 AM,2025-06-02 02:09:00,null,null,null,null,2025-06-02,2025-06-02 10:10:00,10:10 AM,2025-06-02 02:10:00,False,BKI,AK,2025-06-02,JHB,"""AK 5302 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 04:31:14,JHB,2025-06-02T01:46:00,2025-06-02T00:40:00,AK,PEN,2025-06-02T01:51:00,null,"""6413 ""","""  """,2025-06-02T01:45:00,2025-06-02T00:35:00,null,9M-AGT,2025-06-02 04:30:00,2025-06-02 02:10:00
AK6498_2025-02-02_BKI_SDK,""" """,,A9,D01-D16,1,2025-06-01,2025-06-01 17:15:00,5:15 PM,2025-06-01 09:15:00,null,null,null,null,2025-06-01,2025-06-01 16:55:00,4:55 PM,2025-06-01 08:55:00,2025-06-01,2025-06-01 16:27:00,4:27 PM,2025-06-01 08:27:00,null,null,null,null,2025-06-01,2025-06-01 16:05:00,4:05 PM,2025-06-01 08:05:00,False,SDK,AK,2025-06-01,BKI,"""AK 6498 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 09:41:12,BKI,2025-06-01T07:57:00,2025-06-01T05:10:00,AK,PEN,2025-06-01T08:15:00,2025-06-01T05:06:00,"""5322 ""","""  """,2025-06-01T07:35:00,2025-06-01T04:45:00,null,9M-RAA,2025-06-01 08:55:00,2025-06-01 08:05:00
AK5218_2025-12-10_KUL_KCH,""" """,C,K18,"""S,T""",2,2025-06-03,2025-06-03 21:36:00,9:36 PM,2025-06-03 13:36:00,null,null,null,null,2025-06-03,2025-06-03 21:45:00,9:45 PM,2025-06-03 13:45:00,2025-06-03,2025-06-03 19:55:00,7:55 PM,2025-06-03 11:55:00,null,null,null,null,2025-06-03,2025-06-03 19:55:00,7:55 PM,2025-06-03 11:55:00,False,KCH,AK,2025-06-03,KUL,"""AK 5218 """,Landed,null,null,null,null,null,null,null,null,2025-06-03 13:41:26,KUL,2025-06-03T11:02:00,2025-06-03T09:03:00,AK,SGN,2025-06-03T11:00:00,null,"""523  ""","""  """,2025-06-03T11:10:00,2025-06-03T09:10:00,null,9M-AQM,2025-06-03 01:45:00,2025-06-03 11:55:00
AK6341_2025-08-20_BTU_BKI,1,D,PBB2,7-10,""" """,2025-06-03,2025-06-03 08:19:00,8:19 AM,2025-06-03 00:19:00,null,null,null,null,2025-06-03,2025-06-03 08:25:00,8:25 AM,2025-06-03 00:25:00,2025-06-03,2025-06-03 07:14:00,7:14 AM,2025-06-02 23:14:00,null,null,null,null,2025-06-03,2025-06-03 07:25:00,7:25 AM,2025-06-02 23:25:00,False,BKI,AK,2025-06-02,BTU,"""AK 6341 """,Landed,null,null,null,null,null,null,null,null,2025-06-03 00:31:13,BTU,2025-06-02T22:48:00,2025-06-02T21:52:00,AK,BKI,2025-06-02T22:50:00,null,"""6340 ""","""  """,2025-06-02T23:00:00,2025-06-02T22:00:00,null,9M-RAC,2025-06-03 12:25:00,2025-06-02 23:25:00
AK868_2025-12-15_KUL_KBV,""" """,2,L1,"""U,V,W,X,Y""",2,2025-06-02,2025-06-02 14:20:00,2:20 PM,2025-06-02 07:20:00,null,null,null,null,2025-06-02,2025-06-02 13:55:00,1:55 PM,2025-06-02 06:55:00,2025-06-02,2025-06-02 13:53:00,1:53 PM,2025-06-02 05:53:00,null,null,null,null,2025-06-02,2025-06-02 13:40:00,1:40 PM,2025-06-02 05:40:00,False,KBV,AK,2025-06-02,KUL,"""AK 868  """,Landed,null,null,null,null,null,null,null,null,2025-06-02 08:01:21,KUL,2025-06-02T05:16:00,2025-06-02T03:48:00,AK,PLM,2025-06-02T05:25:00,null,"""461  ""","""  """,2025-06-02T05:00:00,2025-06-02T03:30:00,null,9M-AGE,2025-06-02 06:55:00,2025-06-02 05:40:00
AK390_2025-10-27_KNO_KUL,2,5,,B,""" """,2025-06-02,2025-06-02 14:39:00,2:39 PM,2025-06-02 06:39:00,null,null,null,null,2025-06-02,2025-06-02 13:00:00,1:00 PM,2025-06-02 05:00:00,2025-06-02,2025-06-02 12:30:00,12:30 PM,2025-06-02 05:30:00,null,null,null,null,2025-06-02,2025-06-02 11:00:00,11:00 AM,2025-06-02 04:00:00,False,KUL,AK,2025-06-02,KNO,"""AK 390  """,Landed,null,null,null,null,null,null,null,null,2025-06-02 09:51:12,KNO,2025-06-02T05:01:00,2025-06-02T03:58:00,AK,KUL,2025-06-02T05:02:00,2025-06-02T04:00:00,"""391  ""","""  """,2025-06-02T03:35:00,2025-06-02T02:35:00,null,9M-RAT,2025-06-02 05:00:00,2025-06-02 04:00:00
AK524_2025-04-18_KUL_SGN,2,,L3,"""U,V,W,X,Y""",2,2025-06-02,2025-06-02 21:29:00,9:29 PM,2025-06-02 14:29:00,null,null,null,null,2025-06-02,2025-06-02 20:40:00,8:40 PM,2025-06-02 13:40:00,2025-06-02,2025-06-02 20:21:00,8:21 PM,2025-06-02 12:21:00,null,null,null,null,2025-06-02,2025-06-02 19:35:00,7:35 PM,2025-06-02 11:35:00,False,SGN,AK,2025-06-02,KUL,"""AK 524  """,Landed,null,null,null,null,null,null,null,null,2025-06-02 14:41:19,KUL,2025-06-02T10:59:00,2025-06-02T08:35:00,AK,DMK,2025-06-02T11:02:00,2025-06-02T08:34:00,"""885  ""","""  """,2025-06-02T10:35:00,2025-06-02T08:15:00,null,9M-AJN,2025-06-02 01:40:00,2025-06-02 11:35:00
