route_id,airline_icao,dep_airport_iata,arr_airport_iata,cabin_class,base_price_usd,taxes_usd,total_price_usd,currency,effective_from,effective_to,fare_code
R11193,LNI,KNO,BTH,Business,226.69,31.43,258.12,USD,2025-05-01,2025-08-31,J620
R10639,VOI,GDL,RNO,Business,907.42,131.2,1038.62,USD,2025-05-01,2025-08-31,J237
R11125,LNI,CGK,BTH,Business,210.64,27.97,238.61,USD,2025-05-01,2025-08-31,J264
R11208,LNI,BTH,SUB,Economy,126.21,24.75,150.96,USD,2025-05-01,2025-08-31,Y675
R11179,LNI,SOQ,AMQ,Business,162.16,19.09,181.25,USD,2025-05-01,2025-08-31,J449
R10800,VOI,GDL,PXM,Economy,127.27,18.08,145.35,USD,2025-05-01,2025-08-31,Y133
R10160,AXM,KUL,DPS,Economy,198.28,30.56,228.84,USD,2025-05-01,2025-08-31,Y969
R10956,LNI,CGK,TJQ,Economy,58.06,8.25,66.31,USD,2025-05-01,2025-08-31,Y679
R10821,VOI,TIJ,LMM,Business,469.7,81.49,551.19,USD,2025-05-01,2025-08-31,J383
R11139,LNI,MDC,SUB,Business,464.86,82.0,546.86,USD,2025-05-01,2025-08-31,J374
R10877,VOI,SJC,MLM,Business,828.74,148.34,977.08,USD,2025-05-01,2025-08-31,J174
R10913,VOI,CUU,DEN,Business,441.66,46.6,488.26,USD,2025-05-01,2025-08-31,J576
R10152,AXM,SDK,KUL,Economy,163.79,20.08,183.87,USD,2025-05-01,2025-08-31,Y419
R11188,LNI,BKS,CGK,Economy,51.76,9.49,61.25,USD,2025-05-01,2025-08-31,Y788
R10509,VOI,GDL,CJS,Business,425.91,59.94,485.85,USD,2025-05-01,2025-08-31,J612
R11091,LNI,CGK,UPG,Business,359.77,43.85,403.62,USD,2025-05-01,2025-08-31,J879
R10103,AXM,BKI,SBW,Business,209.75,33.87,243.62,USD,2025-05-01,2025-08-31,J566
R10586,VOI,OAX,GDL,Economy,99.62,19.4,119.02,USD,2025-05-01,2025-08-31,Y720
R11151,LNI,CGK,PKU,Business,299.24,32.63,331.87,USD,2025-05-01,2025-08-31,J521
R10053,AXM,SBW,JHB,Business,253.68,38.24,291.92,USD,2025-05-01,2025-08-31,J949
R10151,AXM,BKI,PKX,Business,1104.31,124.9,1229.21,USD,2025-05-01,2025-08-31,J418
R10403,VOI,QRO,ORD,Business,794.98,114.1,909.08,USD,2025-05-01,2025-08-31,J905
R10207,AXM,BWN,KUL,Business,378.74,54.6,433.34,USD,2025-05-01,2025-08-31,J260
R11229,DAL,LAX,TPE,Economy,1352.91,220.32,1573.23,USD,2025-05-01,2025-08-31,Y669
R10008,AXM,JHB,PEN,Economy,75.55,14.99,90.54,USD,2025-05-01,2025-08-31,Y926
R11014,LNI,SRG,BPN,Economy,98.25,21.02,119.27,USD,2025-05-01,2025-08-31,Y208
R11060,LNI,LOP,BPN,Economy,86.6,14.56,101.16,USD,2025-05-01,2025-08-31,Y444
R10452,VOI,GDL,LMM,Economy,128.02,24.47,152.49,USD,2025-05-01,2025-08-31,Y817
R10253,AXM,PQC,KUL,Business,268.73,26.93,295.66,USD,2025-05-01,2025-08-31,J843
R10896,VOI,MEX,ZIH,Economy,72.88,10.7,83.58,USD,2025-05-01,2025-08-31,Y220
R11141,LNI,UPG,JED,Business,2086.52,227.65,2314.17,USD,2025-05-01,2025-08-31,J509
R10880,VOI,MLM,MTY,Economy,96.43,14.33,110.76,USD,2025-05-01,2025-08-31,Y829
R11227,DAL,SIN,LAX,Economy,1987.83,297.02,2284.85,USD,2025-05-01,2025-08-31,Y281
R10623,VOI,GDL,NLU,Business,248.17,29.47,277.64,USD,2025-05-01,2025-08-31,J322
R10345,AXM,AOR,JHB,Business,213.6,24.34,237.94,USD,2025-05-01,2025-08-31,J153
R11117,LNI,PGK,TJQ,Business,103.17,12.01,115.18,USD,2025-05-01,2025-08-31,J802
R10262,AXM,JHB,BKI,Economy,178.3,35.52,213.82,USD,2025-05-01,2025-08-31,Y767
R10150,AXM,BKI,PKX,Economy,362.73,70.66,433.39,USD,2025-05-01,2025-08-31,Y217
R10472,VOI,MEX,CTM,Economy,125.76,23.15,148.91,USD,2025-05-01,2025-08-31,Y706
R10640,VOI,QRO,CUN,Economy,162.8,23.69,186.49,USD,2025-05-01,2025-08-31,Y438
R11286,LNI,PNK,CGK,Business,247.89,31.91,279.8,USD,2025-09-01,2025-12-31,J657
R11224,DAL,DFW,SEA,Economy,413.52,85.2,498.72,USD,2025-05-01,2025-08-31,Y553
R10550,VOI,BJX,ONT,Economy,261.63,37.66,299.29,USD,2025-05-01,2025-08-31,Y151
R10928,LNI,PLW,UPG,Economy,47.21,10.37,57.58,USD,2025-05-01,2025-08-31,Y324
R10488,VOI,BJX,OAK,Economy,273.36,36.15,309.51,USD,2025-05-01,2025-08-31,Y560
R11172,LNI,SUB,BPN,Economy,88.07,19.05,107.12,USD,2025-05-01,2025-08-31,Y752
R10146,AXM,KUL,PNK,Economy,96.78,11.81,108.59,USD,2025-05-01,2025-08-31,Y256
R10402,VOI,QRO,ORD,Economy,250.99,54.58,305.57,USD,2025-05-01,2025-08-31,Y169
R10954,LNI,CGK,TIM,Economy,251.26,55.13,306.39,USD,2025-05-01,2025-08-31,Y681
R11219,LNI,UPG,YIA,Business,328.23,47.58,375.81,USD,2025-05-01,2025-08-31,J329
R10659,VOI,MEX,PXM,Business,236.2,41.28,277.48,USD,2025-05-01,2025-08-31,J693
R10463,VOI,AGU,TIJ,Business,512.41,87.23,599.64,USD,2025-05-01,2025-08-31,J898
R10186,AXM,SGN,JHB,Economy,120.31,23.15,143.46,USD,2025-05-01,2025-08-31,Y878
R10608,VOI,BJX,LAX,Economy,277.33,58.43,335.76,USD,2025-05-01,2025-08-31,Y484
R10143,AXM,KUL,HKT,Business,248.21,25.86,274.07,USD,2025-05-01,2025-08-31,J458
R10751,VOI,GDL,ONT,Business,790.25,123.38,913.63,USD,2025-05-01,2025-08-31,J931
R10981,LNI,UPG,GTO,Business,196.11,27.31,223.42,USD,2025-05-01,2025-08-31,J155
R10197,AXM,KUL,BDJ,Business,535.31,82.93,618.24,USD,2025-05-01,2025-08-31,J255
R10883,VOI,MEX,OAK,Business,928.41,113.45,1041.86,USD,2025-05-01,2025-08-31,J417
R10279,AXM,BTU,KCH,Business,167.14,20.64,187.78,USD,2025-05-01,2025-08-31,J483
R10293,AXM,ICN,BKI,Business,886.79,147.56,1034.35,USD,2025-05-01,2025-08-31,J505
R11214,LNI,AMQ,CGK,Economy,173.35,33.81,207.16,USD,2025-05-01,2025-08-31,Y264
R10400,VOI,ZIH,QRO,Economy,68.72,12.47,81.19,USD,2025-05-01,2025-08-31,Y346
R10122,AXM,KUL,TRZ,Economy,237.7,45.02,282.72,USD,2025-05-01,2025-08-31,Y823
R10202,AXM,PDG,KUL,Economy,63.93,10.5,74.43,USD,2025-05-01,2025-08-31,Y980
R10835,VOI,MID,MEX,Business,409.54,57.16,466.7,USD,2025-05-01,2025-08-31,J430
R10246,AXM,CMB,KUL,Economy,241.12,46.21,287.33,USD,2025-05-01,2025-08-31,Y621
R11234,DAL,LHR,JFK,Economy,656.35,125.21,781.56,USD,2025-05-01,2025-08-31,Y638
R11222,DAL,LAX,JFK,Economy,525.28,113.29,638.57,USD,2025-05-01,2025-08-31,Y801
R10384,VOI,LAS,GDL,Economy,260.29,54.26,314.55,USD,2025-05-01,2025-08-31,Y127
R10854,VOI,MEX,GUA,Economy,132.16,25.52,157.68,USD,2025-05-01,2025-08-31,Y204
R10219,AXM,BKI,CAN,Business,618.64,86.63,705.27,USD,2025-05-01,2025-08-31,J605
R10641,VOI,QRO,CUN,Business,480.7,83.54,564.24,USD,2025-05-01,2025-08-31,J967
R10001,AXM,COK,KUL,Business,732.82,77.04,809.86,USD,2025-05-01,2025-08-31,J121
R10112,AXM,BKI,KHH,Economy,194.89,34.28,229.17,USD,2025-05-01,2025-08-31,Y424
R10698,VOI,CUL,PHX,Economy,152.06,30.73,182.79,USD,2025-05-01,2025-08-31,Y178
R11241,AAL,LAX,SIN,Economy,1684.3,363.62,2047.92,USD,2025-05-01,2025-08-31,Y798
R10951,LNI,TKG,CGK,Business,120.41,15.69,136.1,USD,2025-05-01,2025-08-31,J851
R11144,LNI,CGK,PNK,Economy,77.86,15.55,93.41,USD,2025-05-01,2025-08-31,Y215
R11170,LNI,CGK,LOP,Economy,84.75,13.59,98.34,USD,2025-05-01,2025-08-31,Y136
R10441,VOI,MTY,CJS,Business,303.49,39.26,342.75,USD,2025-05-01,2025-08-31,J421
R11136,LNI,PKY,UPG,Economy,77.5,10.04,87.54,USD,2025-05-01,2025-08-31,Y876
R10663,VOI,MXL,CUL,Business,369.04,59.44,428.48,USD,2025-05-01,2025-08-31,J600
R11187,LNI,UPG,BDJ,Business,169.6,18.42,188.02,USD,2025-05-01,2025-08-31,J524
R10317,AXM,SGN,BKI,Business,424.1,58.41,482.51,USD,2025-05-01,2025-08-31,J734
R10648,VOI,GDL,TIJ,Economy,198.45,27.59,226.04,USD,2025-05-01,2025-08-31,Y859
R10709,VOI,ZCL,OAK,Business,769.2,118.75,887.95,USD,2025-05-01,2025-08-31,J776
R10972,LNI,CGK,KNO,Economy,136.13,18.53,154.66,USD,2025-05-01,2025-08-31,Y176
R10627,VOI,LAP,TIJ,Business,482.52,74.21,556.73,USD,2025-05-01,2025-08-31,J428
R10632,VOI,BJX,ORD,Economy,297.04,37.04,334.08,USD,2025-05-01,2025-08-31,Y452
R11266,AXM,COK,KUL,Business,791.45,83.2,874.65,USD,2025-09-01,2025-12-31,J121
R11198,LNI,SRG,PKY,Economy,67.35,12.18,79.53,USD,2025-05-01,2025-08-31,Y809
R10795,VOI,OAX,MTY,Business,414.27,41.74,456.01,USD,2025-05-01,2025-08-31,J239
R10645,VOI,SAT,MEX,Business,391.76,63.05,454.81,USD,2025-05-01,2025-08-31,J841
R11012,LNI,TRK,SUB,Economy,115.77,18.75,134.52,USD,2025-05-01,2025-08-31,Y524
R10556,VOI,CUN,SJO,Economy,155.84,28.84,184.68,USD,2025-05-01,2025-08-31,Y874
R10681,VOI,MEX,MCO,Business,700.79,99.59,800.38,USD,2025-05-01,2025-08-31,J934
R10577,VOI,LAX,AGU,Business,629.14,74.77,703.91,USD,2025-05-01,2025-08-31,J871
R11109,LNI,BPN,YIA,Business,301.08,35.19,336.27,USD,2025-05-01,2025-08-31,J122
R10524,VOI,TIJ,OAX,Economy,295.02,56.68,351.7,USD,2025-05-01,2025-08-31,Y893
R11059,LNI,CGK,DPS,Business,313.39,46.61,360.0,USD,2025-05-01,2025-08-31,J405
R10540,VOI,LAX,TPQ,Economy,298.92,45.35,344.27,USD,2025-05-01,2025-08-31,Y457
R10748,VOI,MTY,TIJ,Economy,242.33,40.69,283.02,USD,2025-05-01,2025-08-31,Y510
R11201,LNI,PLM,BTH,Business,162.92,24.15,187.07,USD,2025-05-01,2025-08-31,J866
R10484,VOI,GDL,LAP,Economy,104.07,18.8,122.87,USD,2025-05-01,2025-08-31,Y420
R10095,AXM,MLE,KUL,Business,927.13,135.73,1062.86,USD,2025-05-01,2025-08-31,J770
R11020,LNI,GTO,UPG,Economy,78.69,12.6,91.29,USD,2025-05-01,2025-08-31,Y505
R10563,VOI,GDL,SMF,Business,896.29,143.33,1039.62,USD,2025-05-01,2025-08-31,J993
R10742,VOI,CJS,TIJ,Economy,130.09,24.83,154.92,USD,2025-05-01,2025-08-31,Y548
R10863,VOI,MTY,CUN,Business,508.38,55.85,564.23,USD,2025-05-01,2025-08-31,J847
R10891,VOI,MLM,MXL,Business,668.09,101.98,770.07,USD,2025-05-01,2025-08-31,J279
R11038,LNI,DPS,BPN,Economy,74.85,11.74,86.59,USD,2025-05-01,2025-08-31,Y575
R10206,AXM,BWN,KUL,Economy,141.96,26.41,168.37,USD,2025-05-01,2025-08-31,Y260
R10392,VOI,MLM,SJC,Economy,346.68,42.26,388.94,USD,2025-05-01,2025-08-31,Y320
R10794,VOI,OAX,MTY,Economy,150.57,27.39,177.96,USD,2025-05-01,2025-08-31,Y986
R10870,VOI,PXM,MEX,Economy,70.76,11.26,82.02,USD,2025-05-01,2025-08-31,Y761
R10397,VOI,GDL,SEA,Business,949.54,103.38,1052.92,USD,2025-05-01,2025-08-31,J611
R10766,VOI,GDL,TAP,Economy,164.12,25.41,189.53,USD,2025-05-01,2025-08-31,Y199
R11191,LNI,BTH,PKU,Business,112.75,15.77,128.52,USD,2025-05-01,2025-08-31,J643
R11028,LNI,LOP,SUB,Economy,48.7,9.39,58.09,USD,2025-05-01,2025-08-31,Y719
R10642,VOI,LAX,ZCL,Economy,215.42,37.39,252.81,USD,2025-05-01,2025-08-31,Y949
R10612,VOI,ZIH,MEX,Economy,67.4,12.99,80.39,USD,2025-05-01,2025-08-31,Y328
R10960,LNI,DPS,SOC,Economy,64.25,12.01,76.26,USD,2025-05-01,2025-08-31,Y846
R10725,VOI,IAH,SLP,Business,308.43,34.97,343.4,USD,2025-05-01,2025-08-31,J382
R10683,VOI,GDL,VER,Business,286.36,37.94,324.3,USD,2025-05-01,2025-08-31,J678
R10098,AXM,KCH,BTU,Economy,62.97,11.71,74.68,USD,2025-05-01,2025-08-31,Y390
R10804,VOI,SJD,MEX,Economy,152.61,22.4,175.01,USD,2025-05-01,2025-08-31,Y656
R10406,VOI,CEN,GDL,Economy,153.81,22.36,176.17,USD,2025-05-01,2025-08-31,Y116
R10502,VOI,LMM,TIJ,Economy,119.03,14.89,133.92,USD,2025-05-01,2025-08-31,Y675
R11071,LNI,UPG,SOQ,Business,353.07,50.41,403.48,USD,2025-05-01,2025-08-31,J903
R11056,LNI,TTE,UPG,Economy,100.35,18.3,118.65,USD,2025-05-01,2025-08-31,Y698
R10929,LNI,PLW,UPG,Business,137.05,24.48,161.53,USD,2025-05-01,2025-08-31,J497
R10779,VOI,MEX,PVR,Business,271.96,46.17,318.13,USD,2025-05-01,2025-08-31,J291
R10200,AXM,KUL,LBU,Economy,174.06,31.44,205.5,USD,2025-05-01,2025-08-31,Y909
R10134,AXM,MYY,KUL,Economy,142.37,19.43,161.8,USD,2025-05-01,2025-08-31,Y578
R11051,LNI,UPG,BIK,Business,453.05,45.61,498.66,USD,2025-05-01,2025-08-31,J358
R10040,AXM,AOR,KUL,Economy,53.59,9.76,63.35,USD,2025-05-01,2025-08-31,Y676
R11017,LNI,BDJ,UPG,Business,194.27,25.38,219.65,USD,2025-05-01,2025-08-31,J597
R10230,AXM,SBW,BKI,Economy,70.52,9.6,80.12,USD,2025-05-01,2025-08-31,Y521
R10378,VOI,GDL,MEX,Economy,89.48,11.2,100.68,USD,2025-05-01,2025-08-31,Y592
R10288,AXM,MYY,KCH,Economy,84.18,12.62,96.8,USD,2025-05-01,2025-08-31,Y534
R10418,VOI,NLU,GDL,Economy,67.6,12.49,80.09,USD,2025-05-01,2025-08-31,Y392
R10391,VOI,TIJ,UPN,Business,701.76,95.36,797.12,USD,2025-05-01,2025-08-31,J105
R10592,VOI,MLM,FAT,Economy,326.7,42.87,369.57,USD,2025-05-01,2025-08-31,Y948
R11162,LNI,YIA,UPG,Economy,100.36,16.75,117.11,USD,2025-05-01,2025-08-31,Y607
R11086,LNI,PLW,SUB,Economy,87.03,19.08,106.11,USD,2025-05-01,2025-08-31,Y450
R10647,VOI,MDW,GDL,Business,996.22,126.16,1122.38,USD,2025-05-01,2025-08-31,J115
R11152,LNI,CGK,DJJ,Economy,284.87,35.99,320.86,USD,2025-05-01,2025-08-31,Y770
R10520,VOI,CUL,GDL,Economy,108.61,19.87,128.48,USD,2025-05-01,2025-08-31,Y711
R10064,AXM,KUL,SIN,Economy,52.35,9.53,61.88,USD,2025-05-01,2025-08-31,Y258
R10014,AXM,CAN,KUL,Economy,233.09,32.4,265.49,USD,2025-05-01,2025-08-31,Y559
R11180,LNI,PDG,JED,Economy,500.56,91.79,592.35,USD,2025-05-01,2025-08-31,Y919
R11064,LNI,PLM,SUB,Economy,87.11,10.95,98.06,USD,2025-05-01,2025-08-31,Y977
R10492,VOI,GDL,SAT,Economy,157.52,33.61,191.13,USD,2025-05-01,2025-08-31,Y838
R10379,VOI,GDL,MEX,Business,278.45,40.2,318.65,USD,2025-05-01,2025-08-31,J205
R10187,AXM,SGN,JHB,Business,344.96,42.31,387.27,USD,2025-05-01,2025-08-31,J202
R10763,VOI,TIJ,MZT,Business,577.97,102.26,680.23,USD,2025-05-01,2025-08-31,J218
R10216,AXM,KUL,HKG,Economy,271.41,48.72,320.13,USD,2025-05-01,2025-08-31,Y944
R10791,VOI,MEX,DFW,Business,546.56,84.98,631.54,USD,2025-05-01,2025-08-31,J760
R11076,LNI,SUB,MDC,Economy,151.54,26.66,178.2,USD,2025-05-01,2025-08-31,Y287
R10878,VOI,DEN,MEX,Economy,219.55,27.83,247.38,USD,2025-05-01,2025-08-31,Y368
R10337,AXM,SZX,KUL,Business,833.84,97.07,930.91,USD,2025-05-01,2025-08-31,J949
R10719,VOI,LAX,MLM,Business,640.58,104.26,744.84,USD,2025-05-01,2025-08-31,J984
R10295,AXM,LKO,KUL,Business,925.23,164.59,1089.82,USD,2025-05-01,2025-08-31,J720
R11016,LNI,BDJ,UPG,Economy,69.69,14.5,84.19,USD,2025-05-01,2025-08-31,Y998
R10455,VOI,EWR,GDL,Business,893.08,145.78,1038.86,USD,2025-05-01,2025-08-31,J126
R10815,VOI,BJX,MTY,Business,238.34,27.77,266.11,USD,2025-05-01,2025-08-31,J311
R10269,AXM,DPS,KUL,Business,725.13,92.15,817.28,USD,2025-05-01,2025-08-31,J809
R10995,LNI,TJQ,PGK,Business,96.72,10.14,106.86,USD,2025-05-01,2025-08-31,J496
R10201,AXM,KUL,LBU,Business,510.5,82.73,593.23,USD,2025-05-01,2025-08-31,J489
R10161,AXM,KUL,DPS,Business,554.0,77.13,631.13,USD,2025-05-01,2025-08-31,J543
R10729,VOI,CJS,MTY,Business,358.01,39.68,397.69,USD,2025-05-01,2025-08-31,J106
R10401,VOI,ZIH,QRO,Business,199.25,22.91,222.16,USD,2025-05-01,2025-08-31,J784
R10702,VOI,GDL,PVR,Economy,60.31,11.39,71.7,USD,2025-05-01,2025-08-31,Y180
R11129,LNI,DPS,KOE,Business,231.53,35.54,267.07,USD,2025-05-01,2025-08-31,J252
R10565,VOI,MTY,OAX,Business,417.9,61.94,479.84,USD,2025-05-01,2025-08-31,J443
R11021,LNI,GTO,UPG,Business,245.73,31.09,276.82,USD,2025-05-01,2025-08-31,J343
R11025,LNI,SUB,KDI,Business,319.0,49.67,368.67,USD,2025-05-01,2025-08-31,J200
R11104,LNI,SUB,CGK,Economy,71.91,12.4,84.31,USD,2025-05-01,2025-08-31,Y544
R10205,AXM,KCH,MYY,Business,194.05,31.25,225.3,USD,2025-05-01,2025-08-31,J740
R10034,AXM,HKG,BKI,Economy,191.5,23.74,215.24,USD,2025-05-01,2025-08-31,Y183
R10775,VOI,CLT,GDL,Business,675.75,100.77,776.52,USD,2025-05-01,2025-08-31,J302
R10508,VOI,GDL,CJS,Economy,161.37,25.26,186.63,USD,2025-05-01,2025-08-31,Y247
R11279,VOI,TIJ,PVR,Economy,208.98,27.75,236.73,USD,2025-09-01,2025-12-31,Y819
R10091,AXM,KUL,DMK,Business,381.23,43.97,425.2,USD,2025-05-01,2025-08-31,J780
R10897,VOI,MEX,ZIH,Business,221.56,22.68,244.24,USD,2025-05-01,2025-08-31,J926
R10564,VOI,MTY,OAX,Economy,154.27,32.04,186.31,USD,2025-05-01,2025-08-31,Y109
R10776,VOI,TIJ,MEX,Economy,253.18,41.26,294.44,USD,2025-05-01,2025-08-31,Y104
R10241,AXM,NNG,KUL,Business,563.62,84.77,648.39,USD,2025-05-01,2025-08-31,J918
R10013,AXM,KBR,JHB,Business,257.15,42.18,299.33,USD,2025-05-01,2025-08-31,J211
R10315,AXM,KBV,KUL,Business,263.15,31.83,294.98,USD,2025-05-01,2025-08-31,J490
R10600,VOI,LAX,BJX,Economy,265.55,42.38,307.93,USD,2025-05-01,2025-08-31,Y936
R10387,VOI,SLP,DFW,Business,377.64,47.39,425.03,USD,2025-05-01,2025-08-31,J201
R10166,AXM,KUL,JAI,Economy,358.09,58.57,416.66,USD,2025-05-01,2025-08-31,Y848
R10840,VOI,NLU,MID,Economy,128.75,17.05,145.8,USD,2025-05-01,2025-08-31,Y978
R10020,AXM,JHB,MYY,Economy,145.34,19.86,165.2,USD,2025-05-01,2025-08-31,Y597
R10646,VOI,MDW,GDL,Economy,320.47,45.41,365.88,USD,2025-05-01,2025-08-31,Y313
R11154,LNI,BPN,SRG,Economy,91.37,17.76,109.13,USD,2025-05-01,2025-08-31,Y841
R10831,VOI,MEX,CZM,Business,564.58,94.72,659.3,USD,2025-05-01,2025-08-31,J195
R10562,VOI,GDL,SMF,Economy,340.74,54.42,395.16,USD,2025-05-01,2025-08-31,Y607
R11265,AXM,COK,KUL,Economy,296.03,50.85,346.88,USD,2025-09-01,2025-12-31,Y223
R10686,VOI,BJX,PVR,Economy,85.23,15.77,101.0,USD,2025-05-01,2025-08-31,Y132
R10957,LNI,CGK,TJQ,Business,149.38,20.87,170.25,USD,2025-05-01,2025-08-31,J439
R10189,AXM,SDK,BKI,Business,138.47,14.0,152.47,USD,2025-05-01,2025-08-31,J646
R10975,LNI,TTE,SUB,Business,437.72,58.88,496.6,USD,2025-05-01,2025-08-31,J769
R10699,VOI,CUL,PHX,Business,412.01,59.79,471.8,USD,2025-05-01,2025-08-31,J680
R10510,VOI,GDL,ORD,Economy,258.98,32.09,291.07,USD,2025-05-01,2025-08-31,Y830
R11082,LNI,PDG,BTH,Economy,58.65,10.44,69.09,USD,2025-05-01,2025-08-31,Y735
R10474,VOI,ONT,SJD,Economy,180.9,38.03,218.93,USD,2025-05-01,2025-08-31,Y445
R10856,VOI,GDL,LAS,Economy,208.15,41.08,249.23,USD,2025-05-01,2025-08-31,Y871
R10747,VOI,MEX,GDL,Business,204.4,26.6,231.0,USD,2025-05-01,2025-08-31,J559
R10252,AXM,PQC,KUL,Economy,100.01,21.34,121.35,USD,2025-05-01,2025-08-31,Y619
R10021,AXM,JHB,MYY,Business,412.32,69.75,482.07,USD,2025-05-01,2025-08-31,J160
R10459,VOI,SJD,TIJ,Business,566.32,89.2,655.52,USD,2025-05-01,2025-08-31,J638
R11184,LNI,SUB,JED,Economy,617.75,89.84,707.59,USD,2025-05-01,2025-08-31,Y300
R10276,AXM,PEN,JHB,Economy,88.08,17.27,105.35,USD,2025-05-01,2025-08-31,Y820
R10955,LNI,CGK,TIM,Business,633.85,93.93,727.78,USD,2025-05-01,2025-08-31,J928
R11215,LNI,AMQ,CGK,Business,552.72,85.49,638.21,USD,2025-05-01,2025-08-31,J249
R10385,VOI,LAS,GDL,Business,726.32,95.67,821.99,USD,2025-05-01,2025-08-31,J482
R10805,VOI,SJD,MEX,Business,469.47,60.73,530.2,USD,2025-05-01,2025-08-31,J942
R10343,AXM,DMK,KUL,Business,408.38,41.68,450.06,USD,2025-05-01,2025-08-31,J115
R10769,VOI,TIJ,TLC,Business,564.32,94.77,659.09,USD,2025-05-01,2025-08-31,J763
R10130,AXM,PLM,KUL,Economy,87.32,17.01,104.33,USD,2025-05-01,2025-08-31,Y659
R10871,VOI,PXM,MEX,Business,179.6,30.86,210.46,USD,2025-05-01,2025-08-31,J345
R11123,LNI,UPG,KDI,Business,115.19,17.13,132.32,USD,2025-05-01,2025-08-31,J896
R10087,AXM,HKG,KUL,Business,827.69,143.74,971.43,USD,2025-05-01,2025-08-31,J738
R10330,AXM,KUL,BPN,Economy,205.26,42.19,247.45,USD,2025-05-01,2025-08-31,Y201
R11238,AAL,MIA,ORD,Economy,292.7,53.22,345.92,USD,2025-05-01,2025-08-31,Y586
R10466,VOI,HMO,GDL,Economy,131.98,17.48,149.46,USD,2025-05-01,2025-08-31,Y256
R10121,AXM,BKI,TWU,Business,155.85,16.59,172.44,USD,2025-05-01,2025-08-31,J254
R11044,LNI,YIA,KNO,Economy,165.16,21.31,186.47,USD,2025-05-01,2025-08-31,Y128
R11095,LNI,YIA,DPS,Business,153.73,27.24,180.97,USD,2025-05-01,2025-08-31,J492
R11130,LNI,PNK,SUB,Economy,97.83,19.37,117.2,USD,2025-05-01,2025-08-31,Y176
R11294,AXM,BKI,SDK,First,248.12,34.74,282.86,USD,2025-05-01,2025-08-31,F971
R10860,VOI,TIJ,QRO,Economy,257.98,47.16,305.14,USD,2025-05-01,2025-08-31,Y255
R11126,LNI,SUB,BDJ,Economy,48.52,8.23,56.75,USD,2025-05-01,2025-08-31,Y312
