flight_id,aircraftAge,aircraftType,airlineCode,airlineName,airlinePhone,arrivalAirportHelpline,arrivalDeviation,boardingStatus,delay,departureAirportHelpline,departureDeviation,destAirport,distance,duration,durationStr,flightNumber,flightUniqueId,isArrivalDelayed,isDepartureDelayed,nextDayCount,onTimeAccuracy,originAirport,providerStatus,status,statusMap,technicalStop,terminalInfo,timings
694_2025-06-06_CGK_SUB,,B739,JT,Lion Airlines,'+62 8041778899,'+62 31 2986200,"{""deviatedTime"":{""S"":""10:22""},""deviationType"":{""S"":""Early""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""8m Early""},""deviationTime"":{""N"":""1749180120000""},""deviatedDate"":{""S"":""Tue, 06 Jun""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Arrived""}}",,,'+62 21 5505179,"{""deviatedTime"":{""S"":""09:04""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""4m Delay""},""deviationTime"":{""N"":""1749175440000""},""deviatedDate"":{""S"":""Tue, 06 Jun""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""SUB""},""cityName"":{""S"":""Surabaya""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-7.21738""},""name"":{""S"":""Juanda""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""112.72016""}}",674,5400000,1h 30m,694,JT694CGKSUB06062025,,,0,90.00%,"{""code"":{""S"":""CGK""},""cityName"":{""S"":""Jakarta""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-6.1251602""},""name"":{""S"":""Soekarno Hatta Intl""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""106.65777""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""T1B""},""checkinCounter"":{""S"":""""},""departureGate"":{""S"":""""},""baggage"":{""S"":""B3""},""arrivalTerminal"":{""S"":""T1""}}","{""scheduledArrivalDate"":{""S"":""Tue, 06 Jun""},""scheduledArrTime"":{""N"":""1749180600000""},""actualArrTime"":{""N"":""1749180120000""},""scheduledDepartureDate"":{""S"":""Tue, 06 Jun""},""outGateTime"":{""N"":""1749174420000""},""actualDepTime"":{""N"":""1749175440000""},""scheduledDepTime"":{""N"":""1749175200000""},""scheduledDepartureTime"":{""S"":""09:00""},""scheduledArrivalTime"":{""S"":""10:30""},""estimatedArrTime"":{""N"":""1749179700000""}}"
938_2025-06-02_UPG_BIK,,B739,JT,Lion Airlines,'+62 21 63798000,,"{""deviatedTime"":{""S"":""06:57""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""2m Delay""},""deviationTime"":{""N"":""1748901420000""},""deviatedDate"":{""S"":""Sat, 3 May""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Arrived""}}",,,'+62 411 550123,"{""deviatedTime"":{""S"":""03:24""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""24m Delay""},""deviationTime"":{""N"":""1748892240000""},""deviatedDate"":{""S"":""Sat, 3 May""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""BIK""},""cityName"":{""S"":""Biak""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-1.18633""},""name"":{""S"":""Mokmer""},""timeZone"":{""S"":""Asia/Jayapura""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""136.08522""}}",1885,10500000,2h 55m,938,JT938UPGBIK02062025,,,0,80.00%,"{""code"":{""S"":""UPG""},""cityName"":{""S"":""Ujung Pandang""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-5.077019""},""name"":{""S"":""Sultan Hasanuddin International Airport""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""119.547738""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""D""},""checkinCounter"":{""S"":""22-31""},""departureGate"":{""S"":""""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""T1""}}","{""scheduledArrivalDate"":{""S"":""Sat, 3 May""},""scheduledArrTime"":{""N"":""1748901300000""},""actualArrTime"":{""N"":""1748901420000""},""scheduledDepartureDate"":{""S"":""Sat, 3 May""},""actualDepTime"":{""N"":""1748892240000""},""scheduledDepTime"":{""N"":""1748890800000""},""estimatedDepTime"":{""N"":""1748890800000""},""scheduledDepartureTime"":{""S"":""03:00""},""scheduledArrivalTime"":{""S"":""06:55""},""estimatedArrTime"":{""N"":""1748901420000""}}"
822_2025-06-04_SUB_LOP,,B739,JT,Lion Airlines,'+62 21 63798000,'+62 370 6157000,"{""deviatedTime"":{""S"":""13:35""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""35m Delay""},""deviationTime"":{""N"":""1749015300000""},""deviatedDate"":{""S"":""Mon, 04 Jun""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Arrived""}}",,,'+62 31 2986700,"{""deviatedTime"":{""S"":""11:49""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""49m Delay""},""deviationTime"":{""N"":""1749012540000""},""deviatedDate"":{""S"":""Mon, 04 Jun""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""LOP""},""cityName"":{""S"":""Praya""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-8.761611""},""name"":{""S"":""Lombok International Airport""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""116.273838""}}",412,3600000,"""1h """,822,JT822SUBLOP04062025,,,0,80.00%,"{""code"":{""S"":""SUB""},""cityName"":{""S"":""Surabaya""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-7.21738""},""name"":{""S"":""Juanda""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""112.72016""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""T1""},""checkinCounter"":{""S"":""68-73""},""departureGate"":{""S"":""9""},""baggage"":{""S"":""2""},""arrivalTerminal"":{""S"":""T1""}}","{""scheduledArrivalDate"":{""S"":""Mon, 04 Jun""},""scheduledArrTime"":{""N"":""1749013200000""},""actualArrTime"":{""N"":""1749015300000""},""scheduledDepartureDate"":{""S"":""Mon, 04 Jun""},""actualDepTime"":{""N"":""1749012540000""},""scheduledDepTime"":{""N"":""1749009600000""},""estimatedDepTime"":{""N"":""1749009600000""},""scheduledDepartureTime"":{""S"":""11:00""},""scheduledArrivalTime"":{""S"":""13:00""},""estimatedArrTime"":{""N"":""1749015180000""}}"
985_2025-06-03_DJJ_TIM,,B739,JT,Lion Airlines,'+62 8041778899,,"{""deviatedTime"":{""S"":""10:12""},""deviationType"":{""S"":""Early""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""3m Early""},""deviationTime"":{""N"":""1748913120000""},""deviatedDate"":{""S"":""Sun, 03 Jun""},""status"":{""S"":""Arrived""}}",,,,"{""deviatedTime"":{""S"":""09:19""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""19m Delay""},""deviationTime"":{""N"":""1748909940000""},""deviatedDate"":{""S"":""Sun, 03 Jun""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""TIM""},""cityName"":{""S"":""Tembagapura""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-4.53438""},""name"":{""S"":""Timika""},""timeZone"":{""S"":""Asia/Jayapura""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""136.888""}}",455,4500000,1h 15m,985,JT985DJJTIM03062025,,,0,63.33%,"{""code"":{""S"":""DJJ""},""cityName"":{""S"":""Jayapura""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-2.5743301""},""name"":{""S"":""Sentani""},""timeZone"":{""S"":""Asia/Jayapura""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""140.51389""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""}}",,"{""departureTerminal"":{""S"":""MAIN""},""checkinCounter"":{""S"":""""},""departureGate"":{""S"":""""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""MAIN""}}","{""scheduledArrivalDate"":{""S"":""Sun, 03 Jun""},""scheduledArrTime"":{""N"":""1748913300000""},""actualArrTime"":{""N"":""1748913120000""},""scheduledDepartureDate"":{""S"":""Sun, 03 Jun""},""actualDepTime"":{""N"":""1748909940000""},""scheduledDepTime"":{""N"":""1748908800000""},""scheduledDepartureTime"":{""S"":""09:00""},""scheduledArrivalTime"":{""S"":""10:15""},""estimatedArrTime"":{""N"":""1748913120000""}}"
566_2025-06-04_YIA_DPS,,B739,JT,Lion Airlines,'+62 21 63798000,'+62 361 9351 011,"{""deviatedTime"":{""S"":""21:15""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""30m Delay""},""deviationTime"":{""N"":""1749042900000""},""deviatedDate"":{""S"":""Mon, 04 Jun""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Arrived""}}",,,,"{""deviatedTime"":{""S"":""19:16""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""56m Delay""},""deviationTime"":{""N"":""1749039360000""},""deviatedDate"":{""S"":""Mon, 04 Jun""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""DPS""},""cityName"":{""S"":""Bali""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-8.74827""},""name"":{""S"":""Ngurah Rai""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""115.165""}}",571,5100000,1h 25m,566,JT566YIADPS04062025,,,0,66.67%,"{""code"":{""S"":""YIA""},""cityName"":{""S"":""Yogyakarta""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-7.907459""},""name"":{""S"":""Yogyakarta International Airport""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""110.05448""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""T1""},""checkinCounter"":{""S"":""C11-C16""},""departureGate"":{""S"":""""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""D""}}","{""scheduledArrivalDate"":{""S"":""Mon, 04 Jun""},""scheduledArrTime"":{""N"":""1749041100000""},""actualArrTime"":{""N"":""1749042900000""},""scheduledDepartureDate"":{""S"":""Mon, 04 Jun""},""actualDepTime"":{""N"":""1749039360000""},""scheduledDepTime"":{""N"":""1749036000000""},""estimatedDepTime"":{""N"":""1749036000000""},""scheduledDepartureTime"":{""S"":""18:20""},""scheduledArrivalTime"":{""S"":""20:45""},""estimatedArrTime"":{""N"":""1749043410000""}}"
237_2025-06-02_BTH_PKU,,B739,JT,Lion Airlines,'+62 8041778899,'+62 761 674694,"{""deviatedTime"":{""S"":""11:56""},""deviationType"":{""S"":""Early""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""9m Early""},""deviationTime"":{""N"":""1748840160000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""status"":{""S"":""Arrived""}}",,,,"{""deviatedTime"":{""S"":""11:13""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""8m Delay""},""deviationTime"":{""N"":""1748837580000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""PKU""},""cityName"":{""S"":""Pekanbaru""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""0.46416""},""name"":{""S"":""Simpang Tiga""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""101.43827""}}",306,3600000,"""1h """,237,JT237BTHPKU02062025,,,0,76.67%,"{""code"":{""S"":""BTH""},""cityName"":{""S"":""Batam Centre""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""1.1247311554469""},""name"":{""S"":""Hang Nadim""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""104.111685682373""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""}}",,"{""departureTerminal"":{""S"":""MAIN""},""checkinCounter"":{""S"":""2-13""},""departureGate"":{""S"":""""},""baggage"":{""S"":""1""},""arrivalTerminal"":{""S"":""T1""}}","{""scheduledArrivalDate"":{""S"":""Sat, 02 Jun""},""scheduledArrTime"":{""N"":""1748840700000""},""actualArrTime"":{""N"":""1748840160000""},""scheduledDepartureDate"":{""S"":""Sat, 02 Jun""},""actualDepTime"":{""N"":""1748837580000""},""scheduledDepTime"":{""N"":""1748837100000""},""scheduledDepartureTime"":{""S"":""11:05""},""scheduledArrivalTime"":{""S"":""12:05""},""estimatedArrTime"":{""N"":""1748839950000""}}"
873_2025-06-09_CGK_KNO,,B739,JT,Lion Airlines,'+62 8041778899,'+62 61 88880300,"{""deviationType"":{""S"":""OnTime""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""On time""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Scheduled""}}",,,'+62 21 5505179,"{""deviationType"":{""S"":""OnTime""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""On time""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Scheduled""}}","{""code"":{""S"":""KNO""},""cityName"":{""S"":""Kuala Namu""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""3.635369""},""name"":{""S"":""Kuala Namu International Airport""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""98.879016""}}",1392,8100000,2h 15m,873,JT873CGKKNO09062025,,,0,52.38%,"{""code"":{""S"":""CGK""},""cityName"":{""S"":""Jakarta""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-6.1251602""},""name"":{""S"":""Soekarno Hatta Intl""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""106.65777""}}",schedule,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""T1B""},""checkinCounter"":{""S"":""""},""departureGate"":{""S"":""""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""T1""}}","{""scheduledDepartureTime"":{""S"":""09:55""},""scheduledArrivalDate"":{""S"":""Sat, 4 Apr""},""scheduledArrTime"":{""N"":""1749445800000""},""scheduledDepartureDate"":{""S"":""Sat, 4 Apr""},""scheduledArrivalTime"":{""S"":""12:10""},""scheduledDepTime"":{""N"":""1749437700000""}}"
266_2025-06-01_SUB_BPN,,B739,JT,Lion Airlines,'+62 21 63798000,'+62 542 7577000,"{""deviatedTime"":{""S"":""08:29""},""deviationType"":{""S"":""Early""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""6m Early""},""deviationTime"":{""N"":""1748824140000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""status"":{""S"":""Arrived""}}",,,'+62 31 2986700,"{""deviatedTime"":{""S"":""06:10""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""10m Delay""},""deviationTime"":{""N"":""1748819400000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""BPN""},""cityName"":{""S"":""Balikpapan""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-1.26738""},""name"":{""S"":""Sepingan""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""116.89272""}}",815,5700000,1h 35m,266,JT266SUBBPN01062025,,,0,96.67%,"{""code"":{""S"":""SUB""},""cityName"":{""S"":""Surabaya""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-7.21738""},""name"":{""S"":""Juanda""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""112.72016""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""}}",,"{""departureTerminal"":{""S"":""T1""},""checkinCounter"":{""S"":""71""},""departureGate"":{""S"":""9""},""baggage"":{""S"":""7""},""arrivalTerminal"":{""S"":""D""}}","{""scheduledArrivalDate"":{""S"":""Sat, 02 Jun""},""scheduledArrTime"":{""N"":""1748824500000""},""actualArrTime"":{""N"":""1748824140000""},""scheduledDepartureDate"":{""S"":""Sat, 02 Jun""},""actualDepTime"":{""N"":""1748819400000""},""scheduledDepTime"":{""N"":""1748818800000""},""scheduledDepartureTime"":{""S"":""06:00""},""scheduledArrivalTime"":{""S"":""08:35""},""estimatedArrTime"":{""N"":""1748824140000""}}"
725_2025-06-01_PLW_SUB,,B738,JT,Lion Airlines,'+62 8041778899,'+62 31 2986200,"{""deviatedTime"":{""S"":""11:29""},""deviationType"":{""S"":""Early""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""16m Early""},""deviationTime"":{""N"":""1748752140000""},""deviatedDate"":{""S"":""Mon, 9 Mar""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Arrived""}}",,,,"{""deviatedTime"":{""S"":""10:54""},""deviationType"":{""S"":""Early""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""1m Early""},""deviationTime"":{""N"":""1748746440000""},""deviatedDate"":{""S"":""Mon, 9 Mar""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""SUB""},""cityName"":{""S"":""Surabaya""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-7.21738""},""name"":{""S"":""Juanda""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""112.72016""}}",1065,6600000,1h 50m,725,JT725PLWSUB01062025,,,0,84.00%,"{""code"":{""S"":""PLW""},""cityName"":{""S"":""Palu""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-0.91600001""},""name"":{""S"":""Mutiara""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""119.9""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""MAIN""},""checkinCounter"":{""S"":""""},""departureGate"":{""S"":""""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""T1""}}","{""scheduledArrivalDate"":{""S"":""Mon, 9 Mar""},""scheduledArrTime"":{""N"":""1748753100000""},""actualArrTime"":{""N"":""1748752140000""},""scheduledDepartureDate"":{""S"":""Mon, 9 Mar""},""actualDepTime"":{""N"":""1748746440000""},""scheduledDepTime"":{""N"":""1748746500000""},""estimatedDepTime"":{""N"":""1748746500000""},""scheduledDepartureTime"":{""S"":""10:55""},""scheduledArrivalTime"":{""S"":""11:45""},""estimatedArrTime"":{""N"":""1748752080000""}}"
839_2025-06-02_PNK_SUB,,B738,JT,Lion Airlines,'+62 21 63798000,'+62 31 2986700,"{""deviatedTime"":{""S"":""13:44""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""4m Delay""},""deviationTime"":{""N"":""1748846640000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Arrived""}}",,,'+62 561 721560,"{""deviatedTime"":{""S"":""12:14""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""14m Delay""},""deviationTime"":{""N"":""1748841240000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""SUB""},""cityName"":{""S"":""Surabaya""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-7.21738""},""name"":{""S"":""Juanda""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""112.72016""}}",885,6000000,1h 40m,839,JT839PNKSUB02062025,,,0,70.00%,"{""code"":{""S"":""PNK""},""cityName"":{""S"":""Pontianak""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-0.14911""},""name"":{""S"":""Supadio""},""timeZone"":{""S"":""Asia/Pontianak""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""109.40277""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""T1""},""checkinCounter"":{""S"":""""},""departureGate"":{""S"":""""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""T1""}}","{""scheduledArrivalDate"":{""S"":""Sat, 02 Jun""},""scheduledArrTime"":{""N"":""1748846400000""},""actualArrTime"":{""N"":""1748846640000""},""scheduledDepartureDate"":{""S"":""Sat, 02 Jun""},""outGateTime"":{""N"":""1748840460000""},""actualDepTime"":{""N"":""1748841240000""},""scheduledDepTime"":{""N"":""1748840400000""},""estimatedDepTime"":{""N"":""1748840400000""},""scheduledDepartureTime"":{""S"":""12:00""},""scheduledArrivalTime"":{""S"":""13:40""},""estimatedArrTime"":{""N"":""1748846340000""}}"
